Groups:
cpu_address[15..0] =, cpu_address[15], cpu_address[14], cpu_address[13], cpu_address[12], cpu_address[11], cpu_address[10], cpu_address[9], cpu_address[8], cpu_address[7], cpu_address[6], cpu_address[5], cpu_address[4], cpu_address[3], cpu_address[2], cpu_address[1], cpu_address[0],  hex
cpu_data_out[7..0] =, cpu_data_out[7], cpu_data_out[6], cpu_data_out[5], cpu_data_out[4], cpu_data_out[3], cpu_data_out[2], cpu_data_out[1], cpu_data_out[0],  hex

Data:
time unit: us, cpu_address[15..0], cpu_address[15], cpu_address[14], cpu_address[13], cpu_address[12], cpu_address[11], cpu_address[10], cpu_address[9], cpu_address[8], cpu_address[7], cpu_address[6], cpu_address[5], cpu_address[4], cpu_address[3], cpu_address[2], cpu_address[1], cpu_address[0], cpu_data_out[7..0], cpu_data_out[7], cpu_data_out[6], cpu_data_out[5], cpu_data_out[4], cpu_data_out[3], cpu_data_out[2], cpu_data_out[1], cpu_data_out[0], 
0, XXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, 
59904, 0268, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
59928, 0010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
59952, 0011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
59976, 0012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60000, 0267, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60024, 0013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60048, 0014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60072, 0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60096, 0016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60120, 0267, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60144, 0017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60168, 0018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60192, 0019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60216, 0266, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60240, 001A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60264, 001B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60288, 001C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60312, 001D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60336, 001E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60360, 001F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60384, 0020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60408, 0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60432, 0022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60456, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60480, 0023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60504, 0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60528, 0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60552, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60576, 0026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60600, 0027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60624, 0028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60648, 0030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
60672, 0029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
60696, 002A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
60720, 002B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
60744, 0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60768, 002C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60792, 002D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60816, 002E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60840, 0268, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60864, 002F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60888, 0030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60912, 0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60936, 8000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60960, 0032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
60984, 0033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61008, 0034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61032, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61056, 0035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61080, 0036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61104, 0037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61128, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61152, 0038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61176, 0039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61200, 003A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61224, 003B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61248, 003C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61272, 003D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
61296, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
61320, 003E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
61344, 003F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
61368, 0040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
61392, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61416, 0041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61440, 0042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61464, 0043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61488, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61512, 0044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61536, 0045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61560, 0046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61584, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61608, 0047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61632, 0048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61656, 0049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61680, 0051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
61704, 004A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
61728, 004B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
61752, 004C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
61776, 0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61800, 004D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61824, 004E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61848, 004F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61872, 0269, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61896, 0050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61920, 0051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61944, 0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
61968, 8001, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
61992, 0053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62016, 0054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62040, 0055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62064, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62088, 0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62112, 0057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62136, 0058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62160, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62184, 0059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62208, 005A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62232, 005B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62256, 005C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62280, 005D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62304, 005E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
62328, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
62352, 005F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
62376, 0060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
62400, 0061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
62424, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62448, 0062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62472, 0063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62496, 0064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62520, 0267, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62544, 0065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62568, 0066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62592, 0067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62616, 0068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
62640, 0267, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62664, 0069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62688, 006A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62712, 006B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62736, 0013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62760, 0014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62784, 0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62808, 0016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62832, 0267, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62856, 0017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62880, 0018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62904, 0019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62928, 0266, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62952, 001A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
62976, 001B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63000, 001C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63024, 001D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63048, 001E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63072, 001F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63096, 0020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63120, 0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63144, 0022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63168, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63192, 0023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63216, 0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63240, 0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63264, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63288, 0026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63312, 0027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63336, 0028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 
63360, 0030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
63384, 0029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
63408, 002A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
63432, 002B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
63456, 0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
63480, 002C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
63504, 002D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
63528, 002E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
63552, 0268, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
63576, 002F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
63600, 0030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
63624, 0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 02, 0, 0, 0, 0, 0, 0, 1, 0, 
63648, 8002, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
63672, 0032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
63696, 0033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
63720, 0034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
